type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.5.4-5;-16.47197339;-71.46741117;-1950527.628;2845177.844;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-6; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-6;-16.47209737;-71.46868693;-1950526.001;2845031.576;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-6;-16.47218665;-71.4687296;-1950535.949;2845025.564;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-6;-16.47235696;-71.4687348;-1950555.894;2845022.734;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-6;-16.4723997;-71.4681733;-1950568.044;2845085.83;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-6;-16.47216975;-71.46816607;-1950541.117;2845089.675;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-6;-16.47214888;-71.4685239;-1950534.123;2845049.381;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47235825;-71.47005499;-1950539.287;2844873.044;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47245148;-71.47011024;-1950549.54;2844865.554;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47251473;-71.47026503;-1950555.008;2844847.173;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.4727078;-71.47033177;-1950576.845;2844837.067;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47298704;-71.47038034;-1950609.038;2844827.888;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47298715;-71.47065809;-1950605.525;2844796.397;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47315034;-71.47094787;-1950621.021;2844761.397;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47316735;-71.47104042;-1950621.845;2844750.681;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47324827;-71.47104261;-1950631.325;2844749.368;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47325833;-71.47121417;-1950630.33;2844729.786;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47331528;-71.47142652;-1950634.326;2844704.962;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47333045;-71.47154681;-1950634.581;2844691.126;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47334175;-71.47159915;-1950635.245;2844685.043;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.4735198;-71.47161932;-1950655.908;2844680.415;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47354267;-71.47149149;-1950660.218;2844694.606;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47356326;-71.47139559;-1950663.855;2844705.207;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47355704;-71.47126126;-1950664.829;2844720.518;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47354668;-71.4711373;-1950665.185;2844734.708;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47346582;-71.47108206;-1950656.386;2844742.034;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47332289;-71.4710223;-1950640.351;2844750.689;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47319744;-71.4706555;-1950630.266;2844793.924;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47316406;-71.4703866;-1950629.758;2844824.848;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47316941;-71.47010898;-1950633.91;2844856.253;C;False; ; ;0; ; ; ; ; ; 
